city,date,fare,ride_id,driver_count,type
East Marymouth,2018-02-04 19:03:01,31.44,9309074843829,5,Suburban
New Olivia,2018-02-03 08:51:22,42.89,7781146502476,20,Suburban
North Jeffrey,2018-04-09 20:40:38,21.2,8490756943935,11,Suburban
North Richardhaven,2018-01-19 03:13:31,41.94,4578409710197,1,Suburban
Lake Scott,2018-05-05 05:58:08,18.48,7988533791936,23,Suburban
West Kimmouth,2018-05-01 09:07:42,23.69,1246934585476,4,Suburban
Lewisland,2018-02-21 23:06:09,23.3,7496381116004,4,Suburban
Mezachester,2018-01-13 15:21:33,23.83,5270848768904,14,Suburban
Williamsonville,2018-05-07 19:45:40,26.11,2816731819556,2,Suburban
East Marymouth,2018-04-04 10:59:52,23.38,8033938166342,5,Suburban
Veronicaberg,2018-05-07 13:31:26,42.48,3342191575545,20,Suburban
Lewisland,2018-03-28 01:32:07,43.77,7963826965157,4,Suburban
Lewisland,2018-02-06 20:33:58,33.22,5526285388398,4,Suburban
Josephside,2018-02-24 03:58:18,40.92,175388145947,25,Suburban
Bethanyland,2018-03-17 20:29:08,44.81,4173232788582,22,Suburban
North Richardhaven,2018-02-07 00:21:48,12.58,1426750547562,1,Suburban
West Kimmouth,2018-03-09 02:23:55,35.3,5038857869032,4,Suburban
Lake Robertside,2018-03-14 19:44:33,35.79,8739155644976,4,Suburban
New Shannonberg,2018-02-18 11:25:31,21.66,8774234743607,20,Suburban
North Jeffrey,2018-01-14 08:29:25,25.02,4718961352354,11,Suburban
Nicolechester,2018-01-08 19:26:40,26.16,890380708814,19,Suburban
Williamsonville,2018-03-06 03:55:58,25.69,875560590786,2,Suburban
Colemanland,2018-04-23 17:09:32,16.1,3625743778329,23,Suburban
West Hannah,2018-04-02 16:29:09,33.41,305585649546,12,Suburban
South Brenda,2018-01-16 13:20:41,47.66,4357839290116,1,Suburban
Grayville,2018-03-05 12:31:13,14.15,3503584959643,2,Suburban
Port Shane,2018-01-28 15:34:02,45.7,5717972357326,7,Suburban
Veronicaberg,2018-02-09 06:55:14,26.39,1332831266904,20,Suburban
North Jeffrey,2018-02-18 20:41:01,35.03,4480695976433,11,Suburban
Nicolechester,2018-02-10 16:40:09,37.22,3464274464697,19,Suburban
Grayville,2018-03-20 05:36:50,35.34,3550752500152,2,Suburban
West Kimmouth,2018-03-29 04:50:41,34.84,1769610001423,4,Suburban
New Raymond,2018-04-08 14:44:02,46.37,249397013068,17,Suburban
West Kimmouth,2018-01-09 19:41:26,19.77,684128720530,4,Suburban
Brandonfort,2018-01-10 11:10:22,40.2,9840779665113,10,Suburban
Victoriaport,2018-01-26 08:07:22,23.94,4200317050989,16,Suburban
Port Shane,2018-04-06 11:22:21,43.21,1914497116801,7,Suburban
Brandonfort,2018-03-13 23:19:14,21.62,9839553829612,10,Suburban
North Jeffrey,2018-01-10 19:17:37,33.85,8089408327447,11,Suburban
New Shannonberg,2018-04-20 10:09:38,46.8,591724871965,20,Suburban
Barronchester,2018-03-20 18:52:21,35.09,4842145178376,11,Suburban
Josephside,2018-04-26 02:02:57,27.2,3027373975367,25,Suburban
Rodriguezview,2018-05-05 20:48:58,25.19,5106535806645,20,Suburban
South Teresa,2018-03-26 08:11:14,37.29,850174923540,21,Suburban
Port Shane,2018-01-15 18:16:14,33.95,5355618218688,7,Suburban
New Shannonberg,2018-05-02 11:40:37,13.08,5648104857240,20,Suburban
Rodriguezview,2018-04-24 08:08:13,18.22,6271333214592,20,Suburban
Lake Ann,2018-02-16 07:08:25,39.8,1712081170198,3,Suburban
Myersshire,2018-04-15 00:07:05,32.13,6921142559673,19,Suburban
Colemanland,2018-04-22 07:16:32,31.43,8428157821651,23,Suburban
Veronicaberg,2018-01-11 16:25:01,31.26,8821668131330,20,Suburban
Lewishaven,2018-01-20 12:47:59,35.0,5772262690378,23,Suburban
South Brenda,2018-03-04 01:04:32,16.6,2241588692692,1,Suburban
East Marymouth,2018-01-23 06:04:50,24.91,5999897094429,5,Suburban
Rodriguezview,2018-04-28 00:56:58,26.61,4839793590773,20,Suburban
Grayville,2018-01-07 20:09:43,34.62,8238372654152,2,Suburban
Nicolechester,2018-03-08 15:28:03,31.71,5157965221973,19,Suburban
Lake Scott,2018-05-02 19:14:47,35.54,8218974324882,23,Suburban
Rodriguezview,2018-01-12 02:10:45,26.41,899333938858,20,Suburban
South Teresa,2018-03-01 13:10:47,34.24,2687120018351,21,Suburban
Lake Scott,2018-01-24 08:27:55,23.8,8229383253021,23,Suburban
South Brenda,2018-01-28 11:55:30,30.98,5997759060278,1,Suburban
South Brenda,2018-01-05 14:49:26,47.38,2885743568189,1,Suburban
Josephside,2018-02-03 14:48:11,43.39,7794970551992,25,Suburban
Myersshire,2018-04-20 04:56:35,37.15,4253083247831,19,Suburban
East Danielview,2018-01-15 03:55:58,21.97,232480080566,22,Suburban
North Timothy,2018-02-16 17:53:54,14.94,7964243719064,7,Suburban
Sotoville,2018-04-22 03:14:42,31.24,947485590155,10,Suburban
Grayville,2018-01-25 10:17:54,39.35,6105114369747,2,Suburban
Myersshire,2018-04-30 10:54:39,41.25,5293591413266,19,Suburban
Barronchester,2018-01-09 09:01:36,38.57,1246866692006,11,Suburban
Mezachester,2018-01-02 16:22:46,47.07,8988357017471,14,Suburban
East Marymouth,2018-01-19 19:28:27,29.94,388682296042,5,Suburban
West Kimmouth,2018-02-10 23:43:22,23.35,6120955941242,4,Suburban
Veronicaberg,2018-01-31 02:16:32,23.41,4299922375235,20,Suburban
Josephside,2018-04-10 10:56:10,32.26,5719351601778,25,Suburban
Sotoville,2018-04-27 19:45:48,28.84,9913967882910,10,Suburban
Veronicaberg,2018-01-18 18:40:38,44.05,1680146549473,20,Suburban
Victoriaport,2018-03-19 16:48:22,29.54,3049733980149,16,Suburban
New Raymond,2018-01-10 12:41:37,49.19,7827149020422,17,Suburban
West Hannah,2018-02-13 09:44:34,42.61,881325632844,12,Suburban
East Danielview,2018-05-02 19:46:29,19.41,8119090935931,22,Suburban
Veronicaberg,2018-01-29 03:50:50,48.05,5232951662968,20,Suburban
Davidfurt,2018-02-03 13:58:48,33.84,7159296242243,23,Suburban
Davidfurt,2018-02-20 01:41:29,46.67,2882130044370,23,Suburban
South Teresa,2018-04-25 11:50:39,38.81,8758071332545,21,Suburban
West Hannah,2018-01-07 19:37:28,46.64,5788569454605,12,Suburban
Lake Ann,2018-03-30 17:23:54,23.87,5126729976893,3,Suburban
Bethanyland,2018-01-25 01:04:58,41.85,5327294613811,22,Suburban
East Danielview,2018-02-14 20:03:27,20.26,7527862127131,22,Suburban
South Brenda,2018-02-13 15:40:11,31.67,7824611259311,1,Suburban
Colemanland,2018-04-16 18:17:30,42.08,9746040332930,23,Suburban
Davidfurt,2018-04-06 15:38:15,17.99,8578112173926,23,Suburban
Bethanyland,2018-01-28 08:33:08,23.73,4132453263650,22,Suburban
Sotoville,2018-01-21 10:21:39,34.06,569750468503,10,Suburban
East Aaronbury,2018-01-10 08:33:56,23.02,9265418287929,7,Suburban
Colemanland,2018-01-11 00:28:17,49.28,4064528886108,23,Suburban
Lewishaven,2018-04-27 07:18:32,18.56,4919827701525,23,Suburban
Lake Omar,2018-01-17 18:29:58,28.54,8212828472590,22,Suburban
New Shannonberg,2018-02-12 20:27:25,15.31,9476269782536,20,Suburban
North Jeffrey,2018-02-16 19:18:44,26.66,7469051494160,11,Suburban
South Brenda,2018-02-14 07:07:15,16.86,5976450384289,1,Suburban
North Richardhaven,2018-02-07 13:18:22,27.02,640776642679,1,Suburban
South Brenda,2018-04-10 20:04:50,35.83,4342837925450,1,Suburban
Grayville,2018-01-20 19:11:21,24.53,6947592015194,2,Suburban
Victoriaport,2018-01-15 19:03:42,14.87,8298839690598,16,Suburban
South Teresa,2018-04-27 14:37:32,45.77,4660925605764,21,Suburban
East Marymouth,2018-04-23 14:20:23,33.66,8238181413445,5,Suburban
Lake Omar,2018-03-03 13:17:20,33.97,1570556786998,22,Suburban
Lake Scott,2018-02-18 11:38:56,47.37,2725683739303,23,Suburban
Port Shane,2018-02-16 17:52:27,22.81,8253619528942,7,Suburban
Davidfurt,2018-04-27 23:52:44,45.98,5455003677202,23,Suburban
Lake Ann,2018-01-10 04:20:54,18.22,2895881593219,3,Suburban
New Raymond,2018-01-31 19:56:10,12.87,2300620387580,17,Suburban
West Hannah,2018-03-09 11:22:47,21.44,8328600205710,12,Suburban
Port Shane,2018-03-23 09:36:42,18.58,3261384321632,7,Suburban
Barronchester,2018-02-04 14:59:51,45.75,7216532928092,11,Suburban
Davidfurt,2018-02-12 10:07:16,49.55,3639310284076,23,Suburban
Grayville,2018-05-01 14:27:25,26.26,6822744471748,2,Suburban
Lake Robertside,2018-02-24 06:25:27,41.57,9698934979724,4,Suburban
North Richardhaven,2018-01-16 13:38:10,21.06,1764356146391,1,Suburban
Lewisland,2018-03-01 04:34:45,43.77,5013467166832,4,Suburban
Mezachester,2018-02-13 09:16:55,38.55,8133381670844,14,Suburban
Sotoville,2018-01-02 00:13:08,44.71,9903881959478,10,Suburban
Mezachester,2018-04-19 09:25:56,17.51,1734496517986,14,Suburban
South Teresa,2018-04-15 08:06:49,23.06,6617189687737,21,Suburban
Davidfurt,2018-02-18 07:04:48,17.06,2084060010290,23,Suburban
Lewisland,2018-02-18 12:17:12,23.87,4513268292101,4,Suburban
East Aaronbury,2018-04-04 06:02:51,16.9,7217036357951,7,Suburban
Mezachester,2018-02-17 13:16:12,34.17,1421347299190,14,Suburban
North Timothy,2018-02-24 13:40:17,12.86,3764664570879,7,Suburban
Veronicaberg,2018-04-23 20:34:22,47.51,9507116448586,20,Suburban
Lake Scott,2018-03-16 18:07:57,20.1,5406585974241,23,Suburban
New Raymond,2018-03-19 17:37:16,28.19,3977892106882,17,Suburban
Josephside,2018-02-10 07:56:36,35.39,8536819929307,25,Suburban
East Kentstad,2018-03-18 11:45:35,33.83,626555199862,20,Suburban
Williamsonville,2018-04-25 17:18:29,32.93,556441887538,2,Suburban
East Kentstad,2018-04-12 15:21:04,17.26,8439534813565,20,Suburban
New Olivia,2018-03-22 05:00:48,24.8,4465618249825,20,Suburban
Lake Ann,2018-02-08 10:30:53,40.27,3079663500261,3,Suburban
Lake Omar,2018-03-29 20:14:14,14.77,6602868027942,22,Suburban
Lake Omar,2018-01-17 04:55:14,35.94,8675080477848,22,Suburban
Josephside,2018-02-28 11:07:35,41.18,2441492794912,25,Suburban
East Kentstad,2018-03-04 21:52:28,20.83,2470074225551,20,Suburban
Williamsonville,2018-03-22 03:05:41,38.41,1339341405106,2,Suburban
Bethanyland,2018-04-30 19:49:17,27.99,9682191340144,22,Suburban
North Timothy,2018-04-18 00:06:36,26.98,3678364339721,7,Suburban
Lake Ann,2018-03-13 05:28:21,45.43,335807761084,3,Suburban
Mezachester,2018-04-14 02:15:14,15.17,8116011135739,14,Suburban
New Shannonberg,2018-04-17 20:06:46,39.47,6598931265314,20,Suburban
West Kimmouth,2018-03-24 21:04:18,49.96,5947895540295,4,Suburban
New Raymond,2018-02-01 04:56:29,35.6,225009743639,17,Suburban
East Danielview,2018-05-04 02:14:41,40.02,3640764732617,22,Suburban
Brandonfort,2018-04-19 05:52:21,44.24,1398339465829,10,Suburban
New Olivia,2018-04-10 23:05:53,48.31,4543213413466,20,Suburban
Myersshire,2018-02-15 13:31:47,40.6,5023008700180,19,Suburban
Davidfurt,2018-02-01 04:21:21,20.44,185973569492,23,Suburban
Port Shane,2018-02-16 03:35:52,29.99,3154243503143,7,Suburban
South Brenda,2018-03-08 11:06:45,41.85,6400430703481,1,Suburban
New Shannonberg,2018-02-26 18:56:01,24.28,555903549786,20,Suburban
Lake Scott,2018-02-02 05:37:58,26.45,1380579812273,23,Suburban
Rodriguezview,2018-02-19 08:21:56,42.1,4263534958353,20,Suburban
Lake Robertside,2018-03-30 00:54:10,16.53,30234681362,4,Suburban
Veronicaberg,2018-03-28 11:03:53,26.01,5590782942872,20,Suburban
Colemanland,2018-02-16 03:51:28,15.04,4027289544137,23,Suburban
Myersshire,2018-04-24 08:51:54,26.84,389314834526,19,Suburban
New Olivia,2018-05-07 02:49:39,15.41,4679029017700,20,Suburban
Nicolechester,2018-03-08 16:35:39,26.12,1533901420718,19,Suburban
South Brenda,2018-04-26 23:15:57,33.74,1472991161012,1,Suburban
South Teresa,2018-02-23 16:30:58,26.28,7865030868395,21,Suburban
North Timothy,2018-02-19 14:30:03,22.97,8115506711014,7,Suburban
Davidfurt,2018-02-03 03:14:14,40.18,8116976277000,23,Suburban
East Danielview,2018-04-16 21:06:59,42.94,7303786315799,22,Suburban
Brandonfort,2018-03-16 20:49:24,19.23,4358700532755,10,Suburban
Lake Robertside,2018-01-23 00:46:21,14.29,2342891922329,4,Suburban
South Brenda,2018-04-27 07:34:33,30.28,7027003974735,1,Suburban
South Teresa,2018-01-20 08:25:35,30.37,9592212724627,21,Suburban
East Danielview,2018-03-04 04:10:30,17.89,7640214407429,22,Suburban
New Shannonberg,2018-05-02 21:53:54,28.99,3407814170184,20,Suburban
Barronchester,2018-04-28 11:49:26,39.19,9917743781176,11,Suburban
Barronchester,2018-03-19 19:18:34,46.42,2887135489546,11,Suburban
West Hannah,2018-02-22 23:29:54,23.36,8179599163204,12,Suburban
Nicolechester,2018-04-28 17:38:09,34.87,5101938181160,19,Suburban
Lake Robertside,2018-02-10 15:11:49,20.98,7334654996000,4,Suburban
Colemanland,2018-02-10 03:12:51,35.76,8313085686130,23,Suburban
Bethanyland,2018-04-17 22:37:19,28.68,3150943404490,22,Suburban
East Marymouth,2018-04-09 01:04:45,29.03,8442867478882,5,Suburban
Rodriguezview,2018-04-22 20:56:25,44.68,1139538927721,20,Suburban
Colemanland,2018-02-19 02:23:12,23.45,1224675465837,23,Suburban
Lake Omar,2018-04-13 23:28:53,25.61,3667785871064,22,Suburban
Davidfurt,2018-04-18 15:43:15,47.3,8289341261260,23,Suburban
Davidfurt,2018-04-03 17:52:26,21.29,3934287956576,23,Suburban
New Raymond,2018-03-28 14:25:57,14.75,775062900062,17,Suburban
Lake Scott,2018-02-02 14:18:01,17.55,3947371887816,23,Suburban
Lake Scott,2018-02-22 06:26:20,37.51,2591847562779,23,Suburban
West Kimmouth,2018-02-02 19:04:15,36.71,6548125907667,4,Suburban
Davidfurt,2018-05-07 14:38:35,13.05,112651587608,23,Suburban
Port Shane,2018-03-27 11:55:03,28.8,4399576445435,7,Suburban
Lake Ann,2018-05-02 06:15:27,47.44,9066125697564,3,Suburban
North Timothy,2018-04-24 12:24:07,37.71,4499083218611,7,Suburban
East Marymouth,2018-02-24 18:02:03,27.38,5224420391332,5,Suburban
Lake Robertside,2018-01-25 21:44:01,48.81,6513320580236,4,Suburban
Josephside,2018-02-25 10:17:56,35.8,2851091718101,25,Suburban
Lake Robertside,2018-01-13 04:32:34,44.66,1757337269943,4,Suburban
East Marymouth,2018-03-22 21:54:52,14.13,6502763171569,5,Suburban
South Teresa,2018-01-13 15:30:59,20.93,6769227645725,21,Suburban
Lake Robertside,2018-04-27 06:20:30,28.29,9595531359907,4,Suburban
Lake Robertside,2018-04-07 06:35:19,46.5,5127948881753,4,Suburban
Lake Omar,2018-01-03 01:16:44,14.61,7117229626058,22,Suburban
Bethanyland,2018-03-23 21:53:17,40.07,635880709905,22,Suburban
West Kimmouth,2018-04-29 02:04:02,31.59,8390234821673,4,Suburban
Lewisland,2018-02-11 09:00:54,30.56,5326773625369,4,Suburban
Barronchester,2018-04-02 19:38:11,28.55,9112683292489,11,Suburban
Mezachester,2018-05-07 15:34:59,44.87,6587866363080,14,Suburban
Rodriguezview,2018-04-07 03:41:34,13.71,4666115197316,20,Suburban
Lewishaven,2018-04-12 15:01:08,49.15,6411391533857,23,Suburban
South Brenda,2018-02-18 06:29:58,41.32,9773072633339,1,Suburban
Lake Omar,2018-04-15 16:39:18,45.64,3815903694990,22,Suburban
Lewisland,2018-01-30 14:09:33,46.7,9374525917640,4,Suburban
Nicolechester,2018-01-22 14:48:11,32.03,8085252242059,19,Suburban
Lake Scott,2018-01-11 00:04:46,23.44,8557671784736,23,Suburban
Davidfurt,2018-02-05 18:23:12,27.55,6574875170013,23,Suburban
Port Shane,2018-04-18 00:52:13,12.05,1546787116583,7,Suburban
Bethanyland,2018-03-14 09:47:00,44.31,578529678609,22,Suburban
South Teresa,2018-03-08 05:29:57,42.68,6551180794639,21,Suburban
Josephside,2018-04-12 14:30:09,37.37,2632691672747,25,Suburban
Myersshire,2018-04-17 23:24:53,20.51,4670054095602,19,Suburban
Victoriaport,2018-02-06 16:28:16,45.86,6844387386722,16,Suburban
Brandonfort,2018-01-30 01:51:47,17.5,6477215459314,10,Suburban
Bethanyland,2018-03-15 13:10:56,39.66,9766441752274,22,Suburban
East Marymouth,2018-03-05 19:06:05,25.44,7451160581213,5,Suburban
North Jeffrey,2018-03-19 06:00:46,31.16,2458737372712,11,Suburban
Victoriaport,2018-01-29 04:04:14,35.5,2186096734505,16,Suburban
Mezachester,2018-01-15 04:53:21,16.6,3356054696964,14,Suburban
Rodriguezview,2018-02-14 01:59:34,30.39,9180465878718,20,Suburban
West Hannah,2018-02-23 11:22:24,23.5,7798764898362,12,Suburban
Port Shane,2018-03-17 00:39:06,47.75,1417424358447,7,Suburban
Colemanland,2018-01-22 10:21:39,46.43,3162069407712,23,Suburban
Nicolechester,2018-03-28 04:12:36,26.22,122825163859,19,Suburban
Josephside,2018-01-02 07:26:53,33.57,8530928702936,25,Suburban
Lewisland,2018-01-23 18:17:47,26.69,4360442122613,4,Suburban
South Teresa,2018-02-11 15:07:10,28.64,321467917473,21,Suburban
West Kimmouth,2018-02-18 11:53:43,49.38,1631556717891,4,Suburban
Davidfurt,2018-03-09 23:07:34,26.24,4652485631550,23,Suburban
North Jeffrey,2018-02-21 12:56:58,22.96,6853853007740,11,Suburban
East Kentstad,2018-04-10 20:44:59,21.38,9078911188125,20,Suburban
Brandonfort,2018-04-04 21:13:48,21.56,8108433190649,10,Suburban
Lewishaven,2018-03-29 07:24:39,14.21,126282973686,23,Suburban
East Danielview,2018-04-26 08:14:46,40.76,2970656303504,22,Suburban
Veronicaberg,2018-04-02 03:59:06,16.63,4528063518400,20,Suburban
Lake Omar,2018-05-05 23:39:30,12.45,6384097735231,22,Suburban
Lake Omar,2018-04-13 07:09:45,24.9,9454078998713,22,Suburban
Josephside,2018-03-18 22:55:17,35.58,5452607795035,25,Suburban
Port Shane,2018-03-19 12:25:21,40.39,910341409632,7,Suburban
Rodriguezview,2018-02-21 01:34:23,36.37,4984772129854,20,Suburban
East Kentstad,2018-01-10 11:15:30,24.65,7201954660361,20,Suburban
Brandonfort,2018-03-03 04:25:34,46.01,2286156952037,10,Suburban
North Timothy,2018-03-17 08:33:35,45.33,1758423447313,7,Suburban
North Richardhaven,2018-03-19 05:25:09,18.01,2804269420276,1,Suburban
East Danielview,2018-02-04 11:01:24,38.38,2528683882693,22,Suburban
Colemanland,2018-04-05 05:23:54,43.91,389097028280,23,Suburban
East Marymouth,2018-03-13 08:07:04,27.54,9783793502623,5,Suburban
Lake Robertside,2018-02-16 07:14:19,47.31,6267383613454,4,Suburban
North Jeffrey,2018-04-27 10:17:26,20.41,903066642569,11,Suburban
East Danielview,2018-03-27 16:22:09,36.0,1410739354876,22,Suburban
New Olivia,2018-02-05 22:03:38,35.76,5894786968785,20,Suburban
Lake Robertside,2018-02-12 09:45:02,20.03,9626340588797,4,Suburban
South Brenda,2018-03-19 19:25:49,48.98,8685637991901,1,Suburban
Josephside,2018-04-24 10:29:15,42.58,1067620076654,25,Suburban
West Kimmouth,2018-03-05 22:04:15,48.2,321833677,4,Suburban
Barronchester,2018-04-05 14:12:55,33.5,91435348621,11,Suburban
Bethanyland,2018-03-06 10:01:58,13.86,8571759718178,22,Suburban
Lake Omar,2018-02-20 21:56:22,33.61,2721355482706,22,Suburban
Williamsonville,2018-04-28 19:35:03,16.96,9631291999264,2,Suburban
Colemanland,2018-01-19 15:24:42,24.4,6652560250346,23,Suburban
Port Shane,2018-01-30 20:43:57,49.52,8262792633558,7,Suburban
West Kimmouth,2018-03-13 14:50:48,18.72,9388333400065,4,Suburban
Nicolechester,2018-05-05 08:45:58,15.43,8496653987287,19,Suburban
Mezachester,2018-04-19 19:05:10,29.12,8894988518709,14,Suburban
New Olivia,2018-03-27 09:35:08,34.54,4642968219429,20,Suburban
East Danielview,2018-01-25 11:58:33,48.32,1831668503737,22,Suburban
Brandonfort,2018-04-15 04:12:53,47.17,7388012906675,10,Suburban
Port Shane,2018-04-03 22:33:51,15.59,127445516863,7,Suburban
Colemanland,2018-05-04 04:24:31,12.62,4902707063158,23,Suburban
South Teresa,2018-03-05 19:18:37,32.29,4981692995989,21,Suburban
South Brenda,2018-04-25 07:08:25,23.6,1784015692342,1,Suburban
East Aaronbury,2018-04-11 03:24:14,34.4,6540905865488,7,Suburban
Sotoville,2018-03-13 16:06:10,14.36,8629533024103,10,Suburban
West Hannah,2018-01-21 19:54:08,41.95,16507766547,12,Suburban
South Teresa,2018-03-09 09:54:33,25.08,8136313906059,21,Suburban
Bethanyland,2018-04-02 04:29:09,34.38,1783847934910,22,Suburban
West Hannah,2018-03-02 17:06:03,13.92,7388937249208,12,Suburban
Lake Robertside,2018-04-03 03:27:45,12.76,1301757653884,4,Suburban
Colemanland,2018-01-10 06:49:58,27.7,8704067171414,23,Suburban
East Marymouth,2018-02-12 23:18:53,47.41,7409660239158,5,Suburban
New Raymond,2018-02-11 17:28:27,17.97,7551674475043,17,Suburban
Randallchester,2018-04-13 11:13:31,43.22,1076079536213,9,Rural
North Holly,2018-02-02 14:54:00,12.42,1985256326182,8,Rural
Michaelberg,2018-03-27 18:27:34,54.85,4421836952718,6,Rural
Lake Latoyabury,2018-02-23 21:12:24,47.9,3269652929887,2,Rural
Lake Latoyabury,2018-05-06 08:57:56,51.8,4018025271936,2,Rural
Taylorhaven,2018-04-06 01:01:29,45.31,2275364435623,1,Rural
Garzaport,2018-02-18 18:27:48,36.16,2928337561347,7,Rural
New Ryantown,2018-01-27 17:33:41,42.68,7994603753131,2,Rural
Lake Latoyabury,2018-04-02 21:00:22,13.46,8232864757802,2,Rural
North Holly,2018-02-16 17:02:51,39.46,4571476032148,8,Rural
Bradshawfurt,2018-03-06 21:44:53,19.74,6080367372860,7,Rural
South Marychester,2018-02-19 00:23:09,32.72,1481751072369,1,Rural
Bradshawfurt,2018-03-24 18:53:18,57.51,2301998876294,7,Rural
Lake Latoyabury,2018-01-22 12:42:55,13.5,8493335787500,2,Rural
South Marychester,2018-01-02 11:18:32,52.12,3454018971635,1,Rural
Jessicaport,2018-01-01 09:45:36,43.69,2424875833354,1,Rural
South Jennifer,2018-04-01 09:32:45,21.63,9135979586871,7,Rural
South Marychester,2018-02-21 19:16:48,55.4,8822356392057,1,Rural
South Saramouth,2018-02-20 16:32:36,44.29,3622365199969,7,Rural
Lake Latoyabury,2018-04-22 16:56:46,38.46,1671918742352,2,Rural
Lake Jamie,2018-03-13 06:41:49,26.09,1599158550738,4,Rural
Newtonview,2018-01-08 06:19:45,19.39,5350347217506,1,Rural
Michaelberg,2018-01-18 00:46:28,15.12,1031697508349,6,Rural
Jessicaport,2018-01-14 07:09:17,18.05,5405362355006,1,Rural
South Marychester,2018-01-15 21:44:26,30.26,3837056996776,1,Rural
North Jaime,2018-03-06 09:09:23,44.17,1152195873170,1,Rural
Penaborough,2018-02-24 00:44:00,21.89,2069309881916,6,Rural
North Jaime,2018-03-12 13:05:56,23.21,5987447089759,1,Rural
Lake Latoyabury,2018-04-16 21:12:48,24.1,4896030744313,2,Rural
South Jennifer,2018-03-07 19:10:13,48.79,9730627367446,7,Rural
Taylorhaven,2018-03-05 21:19:53,38.18,8555320757742,1,Rural
Jessicaport,2018-04-13 16:08:11,39.89,6511242590852,1,Rural
South Marychester,2018-03-27 12:07:50,34.42,4230150157651,1,Rural
Penaborough,2018-04-27 06:02:10,38.33,547013925055,6,Rural
New Ryantown,2018-04-18 19:43:54,42.97,230914178346,2,Rural
North Jaime,2018-04-04 13:13:40,51.83,9116047435376,1,Rural
Harringtonfort,2018-01-06 07:38:40,47.33,3849747342021,4,Rural
South Jennifer,2018-04-05 14:35:42,32.2,683983658392,7,Rural
North Holly,2018-01-04 03:31:26,24.88,4195619112933,8,Rural
Newtonview,2018-02-05 22:53:21,45.02,7075366458478,1,Rural
Randallchester,2018-02-19 03:52:47,58.55,8004803682564,9,Rural
Bradshawfurt,2018-03-24 07:34:03,19.89,7867402022145,7,Rural
South Marychester,2018-02-25 19:06:00,54.66,3137562921713,1,Rural
Bradshawfurt,2018-02-18 22:21:26,34.32,8881996813087,7,Rural
Bradshawfurt,2018-04-08 13:46:03,55.19,1742954306812,7,Rural
Jessicaport,2018-03-18 16:59:40,33.72,3046889917159,1,Rural
Michaelberg,2018-03-27 21:48:36,38.62,364151831884,6,Rural
West Heather,2018-03-12 04:22:26,26.55,7035849392668,4,Rural
Garzaport,2018-04-17 01:48:27,17.31,6092414045061,7,Rural
North Jaime,2018-02-01 08:59:24,17.05,9481117811603,1,Rural
New Ryantown,2018-02-04 23:54:51,45.7,3570428225530,2,Rural
North Holly,2018-04-21 21:14:22,18.54,6259094156900,8,Rural
West Heather,2018-02-22 09:01:37,17.4,8702491506161,4,Rural
Taylorhaven,2018-04-03 05:41:37,38.92,8300454322089,1,Rural
Bradshawfurt,2018-04-07 21:12:49,49.7,5088814323688,7,Rural
Michaelberg,2018-01-11 04:39:27,16.42,8800556719157,6,Rural
Michaelberg,2018-04-22 17:28:52,19.27,26848733115,6,Rural
North Holly,2018-03-28 00:12:09,35.45,3262489198068,8,Rural
North Jaime,2018-05-06 00:58:17,41.18,7328094869758,1,Rural
North Jaime,2018-04-04 01:58:37,43.86,8195436622338,1,Rural
South Marychester,2018-04-23 12:21:59,25.94,2936618556180,1,Rural
North Holly,2018-01-23 06:52:00,40.24,3921870176169,8,Rural
Michaelberg,2018-05-02 11:57:42,52.71,5649532113861,6,Rural
West Heather,2018-02-22 01:46:43,33.38,5551691454078,4,Rural
Bradshawfurt,2018-02-23 12:00:59,37.05,2068423024643,7,Rural
Penaborough,2018-01-14 15:58:48,54.1,432925983890,6,Rural
New Ryantown,2018-04-30 01:50:44,50.81,5357550405010,2,Rural
Michaelberg,2018-01-19 12:38:07,38.68,103217578833,6,Rural
Taylorhaven,2018-04-01 16:37:45,54.65,9098060466868,1,Rural
South Jennifer,2018-04-02 10:26:50,14.11,3828267773041,7,Rural
Bradshawfurt,2018-04-10 09:47:54,19.07,739305106253,7,Rural
Taylorhaven,2018-03-05 04:46:17,29.45,2159383884146,1,Rural
Harringtonfort,2018-02-17 04:42:56,30.58,6835140871685,4,Rural
Randallchester,2018-02-11 05:42:29,25.78,9010611749008,9,Rural
New Ryantown,2018-04-05 21:38:18,50.98,4834855490008,2,Rural
Penaborough,2018-02-03 17:15:31,51.8,5383427508621,6,Rural
South Jennifer,2018-04-10 20:46:11,43.25,623928772332,7,Rural
Lake Jamie,2018-04-30 21:26:22,37.33,6755483470287,4,Rural
Harringtonfort,2018-04-16 16:30:50,17.39,4023962353348,4,Rural
South Jennifer,2018-01-30 01:40:16,37.05,9545375482385,7,Rural
Bradshawfurt,2018-01-19 20:21:54,56.78,1253403506597,7,Rural
Jessicaport,2018-05-01 08:14:47,22.44,3725278487786,1,Rural
Lake Latoyabury,2018-03-29 09:11:30,13.84,7906858980361,2,Rural
Lake Jamie,2018-01-18 07:36:46,43.57,1174957961925,4,Rural
Randallchester,2018-03-25 13:36:46,10.37,3216382725494,9,Rural
Harringtonfort,2018-03-10 10:11:37,19.02,6717313402790,4,Rural
Lake Latoyabury,2018-01-24 13:32:12,34.74,5962674963447,2,Rural
